Incident ID,State,City Or County,Address,# Killed,# Injured,Date,Year,Latitude,Longitude
2108892,Missouri,Independence,116 W Lexington Ave,0,4,September 5, 2021,39.091118,-94.415504
2108414,Texas,Houston,7518 Imogene St,4,0,September 5, 2021,29.749907,-95.358421
2085489,Texas,Houston,2504 FM 1960 Rd E,1,5,August 8, 2021,29.749907,-95.358421
2071343,Texas,Houston,9717 N Houston Rosslyn Rd,1,5,July 22, 2021,29.749907,-95.358421
2067290,Texas,Houston,3421 Antoine Dr,3,2,July 18, 2021,29.749907,-95.358421
2049845,Texas,Houston,12101 Fondren Rd,3,1,June 30, 2021,29.749907,-95.358421
2046781,Texas,Houston,4902 Laura Koppe Rd,1,3,June 26, 2021,29.749907,-95.358421
2028928,Texas,Houston,4115 Washington Ave,0,5,June 8, 2021,29.749907,-95.358421
1981805,Texas,Houston,700 E Whitney St,2,4,April 19, 2021,29.749907,-95.358421
1957188,Texas,Houston,10266 North Fwy,0,5,March 20, 2021,29.749907,-95.358421
1949977,Texas,Houston,6300 Ranchester Dr,3,1,March 10, 2021,29.749907,-95.358421
1941210,Texas,Houston,13484 Northwest Fwy,0,4,February 28, 2021,29.749907,-95.358421
1940069,Texas,Houston,8708 Beechnut St,1,5,February 26, 2021,29.749907,-95.358421
1924892,Texas,Houston,945 W Little York Rd,0,4,February 9, 2021,29.749907,-95.358421
1897878,Texas,Houston,5828 Martin Luther King Blvd,1,3,January 9, 2021,29.749907,-95.358421
1893327,Texas,Houston,2900 Travis St,1,4,January 3, 2021,29.749907,-95.358421
2108378,Georgia,Athens,E Clayton St and N Jackson St,0,6,September 5, 2021,33.950001,-83.383331
2108302,Florida,Lakeland,N Socrum Loop Rd and Fulton Green Rd,4,2,September 5, 2021,28.039465,-81.949806
2109384,Ohio,Cincinnati,6308 Corbly Rd,0,4,September 5, 2021,39.103119,-84.512016
2040732,Ohio,Cincinnati,3000 block of Borden St,1,3,June 20, 2021,39.103119,-84.512016
2038622,Ohio,Cincinnati,3056 Mathers St,1,3,June 17, 2021,39.103119,-84.512016
2033123,Ohio,Cincinnati,McHenry Ave and Cavanaugh Ave,0,5,June 12, 2021,39.103119,-84.512016
2005991,Ohio,Cincinnati,7751 Reading Rd,1,3,May 16, 2021,39.103119,-84.512016
1941382,Ohio,Cincinnati,3600 block of Idlewild Ave,3,3,February 28, 2021,39.103119,-84.512016
2107916,Alabama,Birmingham,9164 Parkway E,2,2,September 4, 2021,33.543682,-86.779633
2005813,Alabama,Birmingham,1010 18th St S,1,4,May 16, 2021,33.543682,-86.779633
1968887,Alabama,Birmingham,3969 14th Ave N,1,5,April 4, 2021,33.543682,-86.779633
2107875,Pennsylvania,Pittsburgh,7300 block of Hamilton Ave,0,4,September 4, 2021,40.440624,-79.995888
2077587,Pennsylvania,Pittsburgh,239 Gilkeson Rd,3,2,July 29, 2021,40.440624,-79.995888
2107621,Texas,Austin,9345 US-290,1,3,September 3, 2021,30.266666,-97.73333
2032220,Texas,Austin,400 block of E 6th St,1,14,June 12, 2021,30.266666,-97.73333
1951383,Texas,Austin,7408 Cameron Rd,0,4,March 12, 2021,30.266666,-97.73333
2107168,New York,Syracuse,Nelson St and W Marcellus St,0,4,September 3, 2021,43.088947,-76.15448
2107467,Louisiana,New Iberia,927 S Lewis St,1,3,September 3, 2021,30.005417,-91.818665
2107198,New York,Niagara Falls,336 19th St,0,4,September 2, 2021,43.092461,-79.04715
2103256,Tennessee,Nashville,2621 Jefferson St,0,5,August 29, 2021,36.174465,-86.76796
2084889,Tennessee,Nashville,1000 block of 43rd Ave North,0,4,August 6, 2021,36.174465,-86.76796
2029078,Tennessee,Nashville,Clarksville Pike and Buena Vista Pike,1,3,June 8, 2021,36.174465,-86.76796
2102991,Nevada,Las Vegas,1700 block of S Rainbow Blvd,1,3,August 29, 2021,36.114647,-115.172813
2089972,Nevada,Las Vegas,3100 block of E Sunset Rd,1,6,August 13, 2021,36.114647,-115.172813
1910619,Nevada,Las Vegas,W Wilson Ave and H St,0,5,January 24, 2021,36.114647,-115.172813
2103132,New York,Albany,Sherman St and Henry Johnson Blvd,0,5,August 28, 2021,44.636513,-123.105927
2011077,New York,Albany,1st St and Quail St,1,5,May 21, 2021,44.636513,-123.105927
1916374,New York,Albany,200 block of Central Ave,1,4,January 30, 2021,44.636513,-123.105927
2103035,California,San Diego,3100 block of Mission Blvd,0,4,August 28, 2021,32.715736,-117.161087
1984807,California,San Diego,500 block of J St,1,4,April 22, 2021,32.715736,-117.161087
1939958,California,San Diego,841 S 45th St,1,3,February 26, 2021,32.715736,-117.161087
2101774,West Virginia,Huntington,300 block of Oney Ave,2,2,August 27, 2021,38.413651,-82.446732
2100578,Minnesota,Minneapolis,3006 Lyndale Ave,0,7,August 26, 2021,44.986656,-93.258133
2039441,Minnesota,Minneapolis,400 block of 14th Ave SE,0,5,June 18, 2021,44.986656,-93.258133
2011569,Minnesota,Minneapolis,322 N 1st Ave,2,7,May 22, 2021,44.986656,-93.258133
2098321,Oregon,Portland,322 NW Everett St,0,5,August 22, 2021,45.523064,-122.676483
2087433,Oregon,Portland,NE Milton St,2,4,August 10, 2021,45.523064,-122.676483
2065252,Oregon,Portland,300 block of SW 3rd Ave,1,6,July 17, 2021,45.523064,-122.676483
2097481,Illinois,Carbondale,501 W Cherry St,1,3,August 22, 2021,37.701206,-89.22821
2097494,Colorado,Denver,19th St and Blake St,1,5,August 22, 2021,39.742043,-104.991531
2097271,Michigan,Grand Rapids,1500 block of Linden Ave SE,1,3,August 22, 2021,42.963795,-85.670006
2095800,Michigan,Flint,2905 Saginaw St,1,3,August 20, 2021,43.016193,-83.705521
2086236,Michigan,Flint,3201 Hammerberg Rd,2,4,August 9, 2021,43.016193,-83.705521
1914942,Michigan,Flint,1900 block of Tebo St,1,4,January 28, 2021,43.016193,-83.705521
2094421,Maryland,Germantown,19575 Scenery Dr,1,3,August 18, 2021,39.173161,-77.271652
2094071,Ohio,Youngstown,619 Samuel Ave,2,4,August 18, 2021,41.10297,-80.647247
2094457,North Carolina,Durham,Ridgeway Ave and Wabash St,1,3,August 18, 2021,35.994034,-78.898621
2037887,North Carolina,Durham,1600 block of Holloway St,2,2,June 17, 2021,35.994034,-78.898621
2018495,North Carolina,Durham,1200 block of Fayetteville St,0,5,May 27, 2021,35.994034,-78.898621
2091597,Texas,San Antonio,1621 S New Braunfels Ave,3,2,August 15, 2021,29.424349,-98.491142
2019155,Texas,San Antonio,3300 block of Fallen Leaf Ln,2,2,May 29, 2021,29.424349,-98.491142
1964030,Texas,San Antonio,2011 Dollarhide Ave,0,4,March 28, 2021,29.424349,-98.491142
2091531,Indiana,Indianapolis,Wheeler St and E 28th St,1,3,August 14, 2021,39.791,-86.148003
2090777,Indiana,Indianapolis,Lafayette Rd and W 38th St,1,4,August 14, 2021,39.791,-86.148003
2079271,Indiana,Indianapolis,1134 W 30th St,0,5,July 31, 2021,39.791,-86.148003
2060865,Indiana,Indianapolis,4200 block of Arborcrest Dr,0,4,July 13, 2021,39.791,-86.148003
2025260,Indiana,Indianapolis,7500 N Shadeland Ave,2,2,June 5, 2021,39.791,-86.148003
1978635,Indiana,Indianapolis,8951 Mirabel Rd,9,7,April 15, 2021,39.791,-86.148003
1953309,Indiana,Indianapolis,2300 block of N Harding St,1,4,March 15, 2021,39.791,-86.148003
1952161,Indiana,Indianapolis,300 block of N Randolph St,4,1,March 13, 2021,39.791,-86.148003
1928594,Indiana,Indianapolis,3800 block of N Sherman Dr,0,4,February 13, 2021,39.791,-86.148003
1910136,Indiana,Indianapolis,3540 Adams St,5,1,January 24, 2021,39.791,-86.148003
2090971,Ohio,Akron,271 Maiden Ln,0,5,August 14, 2021,41.081757,-81.511452
2090924,New Jersey,Trenton,875 New Willow St,0,4,August 14, 2021,40.217052,-74.742935
2092110,Texas,Wichita Falls,2406 Sheppard Access Rd,0,4,August 14, 2021,33.930828,-98.484879
2086148,Massachusetts,Boston,27 Irma St,1,5,August 9, 2021,42.361145,-71.057083
2065533,Massachusetts,Boston,265 Centre St,0,4,July 15, 2021,42.361145,-71.057083
2058950,Massachusetts,Boston,34 Cameron St,0,4,July 10, 2021,42.361145,-71.057083
2085542,Louisiana,New Orleans,700 block of Bourbon St,0,5,August 8, 2021,29.951065,-90.071533
2079920,Louisiana,New Orleans,1600 block of Iberville St,1,3,August 1, 2021,29.951065,-90.071533
2079913,Louisiana,New Orleans,Bourbon St and Orleans Ave,0,5,August 1, 2021,29.951065,-90.071533
2026257,Louisiana,New Orleans,10150 I-10 Service Rd,0,9,June 5, 2021,29.951065,-90.071533
1992534,Louisiana,New Orleans,St Bernard Ave and N Claiborne Ave,2,4,May 1, 2021,29.951065,-90.071533
1985432,Louisiana,New Orleans,100 block of Bourbon St,0,5,April 24, 2021,29.951065,-90.071533
1955948,Louisiana,New Orleans,2400 Annette St,0,4,March 18, 2021,29.951065,-90.071533
1894822,Louisiana,New Orleans,1600 block of N Galvez St,0,4,January 4, 2021,29.951065,-90.071533
2084884,Virginia,Norfolk,700 block of Granby St,0,4,August 7, 2021,36.850769,-76.285873
2050836,Virginia,Norfolk,923 Madison Ave,0,4,July 2, 2021,36.850769,-76.285873
2013096,Virginia,Norfolk,3100 block of Westminster Ave,0,4,May 23, 2021,36.850769,-76.285873
1964271,Virginia,Norfolk,100 block of W Balview Ave,0,4,March 26, 2021,36.850769,-76.285873
2081131,South Carolina,Greenwood,101 Heddy Rd,3,1,August 2, 2021,39.614944,-86.105606
2080733,South Carolina,Columbia,6908 Two Notch Rd,0,9,August 2, 2021,38.951561,-92.328636
2080390,Texas,Nacogdoches,1400 block of Dolph St,1,3,August 1, 2021,31.603514,-94.655487
2080536,Rhode Island,Providence,77 Reservoir Ave,0,5,August 1, 2021,41.825226,-71.418884
2003334,Rhode Island,Providence,87 Carolina Ave,0,8,May 13, 2021,41.825226,-71.418884
2079044,Ohio,Columbus,1662 W Mound St,1,5,July 31, 2021,32.492222,-84.940277
2072782,Ohio,Columbus,N High St and E 4th Ave,0,4,July 24, 2021,32.492222,-84.940277
2045043,Ohio,Columbus,I-670 and Neil Ave,0,4,June 25, 2021,32.492222,-84.940277
2035733,Georgia,Columbus,3400 8th Ave,2,2,June 14, 2021,32.492222,-84.940277
2013043,Ohio,Columbus,233 S Civic Center Dr,1,5,May 22, 2021,32.492222,-84.940277
2006621,Georgia,Columbus,2727 Manchester Expy,0,4,May 16, 2021,32.492222,-84.940277
1993090,Ohio,Columbus,491 Park St,0,4,May 2, 2021,32.492222,-84.940277
1980492,Ohio,Columbus,5001 Chatterton Rd,1,5,April 17, 2021,32.492222,-84.940277
1943271,Mississippi,Columbus,1200 block of 7th St S,0,4,February 27, 2021,32.492222,-84.940277
